0.95475029,0.95630747,0.94868878,0.93584482,0.92092838,0.90474388,0.888828,0.87398198,0.8599082,0.84691379,0.83531882,0.82490572,0.81526964,0.80678176,0.79908485,0.7921084,0.78576199,0.77995848,0.77465357,0.76979965,0.76535836,0.76128987,0.75755601,0.75412739,0.75097714,0.74808449,0.74541927,0.74295927,0.74068734,0.73858792,0.73664502,0.73490748,0.73323089,0.7315755,0.73011323,0.72880874,0.7275168,0.72632097,0.72519118,0.72412304,0.7230961
0.86524676,0.9121396,0.94150861,0.95674222,0.96102603,0.95813385,0.95058642,0.94013625,0.92821731,0.91566571,0.90320057,0.89111185,0.8797279,0.86883892,0.85869709,0.84917281,0.84031556,0.83208399,0.82443226,0.81731504,0.81070937,0.80457095,0.79894579,0.79371585,0.78885699,0.78434496,0.78015337,0.77625626,0.77262816,0.7692452,0.76608535,0.76312822,0.7603542,0.75775602,0.75536975,0.7530923,0.75093253,0.74888684,0.74695939,0.74513974,0.74341907
0.7104722,0.78163834,0.84176696,0.8882384,0.92156507,0.94332742,0.95599226,0.96141167,0.96161214,0.95745507,0.95072924,0.94231609,0.93297248,0.92299587,0.91284164,0.9028259,0.89310608,0.8837577,0.87480092,0.86626862,0.85815564,0.85048362,0.84325136,0.8364364,0.83004614,0.82404055,0.81839989,0.81310234,0.80812606,0.80345252,0.79906877,0.79496481,0.7911034,0.78744708,0.78396846,0.78074391,0.7776184,0.7746865,0.77186232,0.76926353,0.76676911
0.56878824,0.63899424,0.70751908,0.77047244,0.82408341,0.86790694,0.90205786,0.9270119,0.94485314,0.95561541,0.96067768,0.96185447,0.95970565,0.9551562,0.94889391,0.94150391,0.93347128,0.92503819,0.91643195,0.90781404,0.89932666,0.8910628,0.88304704,0.87522586,0.86784343,0.86080086,0.85410592,0.84774574,0.84170998,0.83598935,0.83056852,0.82542413,0.82059408,0.81598722,0.81164266,0.80750145,0.80354087,0.79979455,0.79625328,0.79283904,0.78959765
0.47275683,0.53014037,0.59168027,0.65326274,0.71183422,0.76511389,0.81241723,0.85272516,0.8860341,0.91241263,0.9321277,0.94596655,0.95480758,0.95955021,0.96086889,0.95962217,0.95638663,0.95165504,0.94584021,0.93924902,0.93216288,0.92479452,0.91729889,0.9097935,0.9023656,0.89507842,0.8880071,0.88111164,0.87445793,0.8680561,0.86190877,0.85601398,0.8503646,0.844947,0.83978589,0.83486574,0.83020154,0.82575287,0.82148776,0.81740924,0.81351092
0.43304134,0.47508149,0.5233264,0.57516453,0.62730333,0.67827003,0.72692594,0.77220203,0.81333317,0.84931482,0.87989063,0.90482167,0.924685,0.93948061,0.9499285,0.95685067,0.96073049,0.96215348,0.96137061,0.95909122,0.95552308,0.95094928,0.9456265,0.93977541,0.93356899,0.92713941,0.92058791,0.91399323,0.907411,0.90088472,0.8945383,0.88843136,0.88242372,0.87660134,0.87096661,0.86548083,0.86018384,0.85506914,0.85021335,0.84553949,0.84105196
0.40232881,0.42848447,0.46382793,0.50471112,0.54823888,0.59275017,0.63749228,0.68186975,0.7249537,0.76582426,0.80337733,0.83705315,0.86638982,0.89133049,0.91177778,0.92815195,0.94070811,0.94991189,0.95624753,0.96005544,0.96176649,0.9617804,0.96034541,0.9577411,0.95411915,0.94986228,0.94506118,0.93983142,0.9342775,0.92854166,0.92270051,0.9167937,0.91097541,0.90513566,0.89938148,0.89375715,0.88829309,0.88292978,0.87762379,0.87247265,0.86756336
0.40024914,0.40943686,0.43017383,0.45838197,0.49103902,0.52626637,0.56383603,0.60307372,0.64325623,0.68345813,0.7229079,0.7600539,0.79468871,0.82608964,0.85400875,0.87830388,0.89904173,0.91630251,0.93017859,0.94112303,0.94934889,0.95518009,0.95897548,0.96095874,0.961387,0.96051774,0.9585779,0.95576358,0.95224612,0.94817582,0.94368043,0.93886793,0.9338317,0.92862078,0.92337862,0.9180807,0.91274023,0.90740292,0.90210958,0.89688757,0.89175575
0.4469316,0.43716213,0.44269593,0.45820559,0.4795833,0.50516183,0.53390211,0.56547733,0.59930434,0.63445647,0.67024385,0.70569665,0.74013825,0.77266027,0.80291223,0.83054203,0.85539792,0.87732005,0.89637041,0.9125912,0.92615233,0.93719994,0.94594811,0.95253922,0.95723902,0.96026977,0.96183792,0.96214225,0.96137785,0.95971752,0.95730928,0.95428374,0.95075825,0.9468439,0.94262942,0.93816932,0.9335124,0.92870897,0.9238262,0.91894007,0.91411901
0.51371283,0.47758131,0.46362139,0.46375155,0.47256648,0.4874557,0.5068012,0.53007695,0.55665101,0.58587986,0.61708924,0.64915017,0.68141685,0.7132595,0.74413231,0.77352976,0.8011926,0.82675386,0.85002903,0.87056407,0.88903101,0.90523545,0.9189178,0.93055922,0.93997915,0.94745787,0.95321,0.957387,0.96013148,0.96161474,0.96202908,0.96153552,0.9602388,0.95825363,0.9556589,0.95268008,0.94920733,0.94547752,0.94150121,0.93733507,0.9330194
0.61432913,0.54167525,0.50134374,0.48252319,0.4772921,0.48079445,0.49070147,0.50577233,0.52518778,0.54805319,0.57354713,0.60107059,0.62973864,0.65905325,0.68845205,0.71735459,0.74550566,0.77257931,0.7981534,0.82206432,0.84358907,0.86350201,0.88175141,0.89764747,0.91141046,0.92322576,0.93309062,0.94156698,0.94795393,0.95320311,0.95685991,0.95936909,0.96084163,0.96139925,0.96111464,0.95981363,0.95797578,0.95564711,0.95303661,0.950042,0.94673317
0.76554704,0.66535153,0.59727284,0.55420939,0.5287754,0.51592938,0.51264534,0.51671455,0.52625392,0.54083655,0.55894421,0.57982683,0.60279127,0.6272898,0.65277237,0.67877179,0.70477159,0.73053402,0.75563911,0.77981279,0.80281363,0.82445102,0.84456408,0.86304069,0.87980297,0.89486402,0.9082001,0.91982103,0.9297889,0.9381712,0.94510203,0.95070259,0.95507347,0.95829925,0.96051784,0.96187947,0.96238944,0.96215863,0.96130139,0.95989772,0.9580181
0.91001627,0.79741077,0.69346606,0.61998336,0.57179761,0.54180072,0.52465429,0.51723515,0.51747601,0.52374275,0.53481607,0.54953724,0.56717174,0.58698126,0.60854514,0.63122568,0.6548513,0.67893393,0.70313016,0.72715826,0.75071766,0.7735552,0.79558219,0.81632319,0.83559796,0.85372625,0.8703172,0.88542249,0.89896992,0.91098734,0.92150692,0.93060655,0.93836606,0.94486864,0.9501946,0.95450701,0.95765743,0.95988987,0.96121705,0.96194329,0.96193484
0.95153503,0.92309879,0.82775814,0.73153105,0.65725341,0.60464518,0.56921618,0.54718916,0.53548009,0.53169289,0.53411027,0.5413744,0.55248446,0.56653223,0.58297371,0.60125454,0.62103491,0.64196231,0.66359392,0.68568827,0.7079427,0.73004122,0.75186719,0.77314015,0.79363328,0.81319874,0.83156207,0.84872367,0.86474436,0.87941039,0.89261138,0.90465132,0.9153642,0.92478911,0.93298077,0.94000063,0.94591526,0.95080818,0.95472241,0.95774709,0.95996354
0.84717357,0.95008505,0.93615929,0.85522573,0.76593669,0.69131105,0.63519912,0.59560436,0.56942564,0.55374026,0.54619201,0.54498806,0.54864564,0.55628312,0.56700858,0.58027287,0.59559646,0.61256796,0.63085415,0.65016019,0.67018097,0.69061218,0.71129693,0.7319108,0.75225728,0.77210692,0.79130002,0.80964787,0.82722549,0.84364387,0.85910964,0.87337379,0.88646626,0.89841472,0.90917921,0.91884299,0.92741952,0.93489863,0.94128315,0.94669093,0.95119019
0.69754372,0.86019475,0.94825483,0.93490817,0.86385468,0.78194082,0.71037896,0.65474882,0.61452764,0.58712612,0.56978059,0.56014302,0.55689074,0.55839763,0.56377135,0.57230394,0.58341634,0.59669612,0.61168984,0.62813802,0.64569703,0.66404516,0.68303905,0.70237693,0.72178714,0.74106745,0.76003055,0.77853355,0.79653955,0.81357559,0.83012656,0.84553237,0.85997577,0.87344407,0.88584213,0.89715571,0.90739576,0.91658052,0.92485201,0.93208906,0.93849639
0.56048303,0.71586755,0.86741862,0.95134844,0.94711848,0.8869902,0.81101619,0.74068137,0.68360173,0.64073077,0.60970061,0.58906896,0.57610511,0.56937751,0.56761393,0.56987769,0.57546717,0.58377467,0.59436765,0.60687498,0.62096889,0.63635063,0.65273854,0.66984266,0.6874621,0.70538608,0.72342694,0.74140166,0.75924044,0.7766385,0.79346782,0.80985043,0.82549618,0.84033625,0.85433808,0.86745432,0.8796506,0.89090836,0.90122315,0.91060327,0.91906783
0.46576458,0.58407758,0.73426725,0.87310476,0.95007705,0.95034689,0.89858656,0.8286161,0.76065758,0.70420248,0.66003889,0.62724114,0.60424766,0.5888775,0.57969418,0.57551384,0.57542858,0.57874183,0.58493713,0.59347778,0.60400409,0.61629433,0.62986533,0.64452664,0.66010358,0.67628604,0.69292693,0.70985209,0.72690256,0.74392572,0.76074114,0.77725792,0.79326171,0.80877108,0.82364693,0.8378662,0.85133812,0.86401843,0.87587665,0.88689444,0.89706626
0.70280001,0.68316301,0.66918012,0.65924489,0.65215918,0.64729064,0.64376369,0.64130167,0.63962319,0.63870767,0.63834172,0.63831609,0.63867031,0.6392407,0.64005121,0.6410352,0.64211915,0.64318512,0.64443755,0.64570122,0.64698057,0.64826505,0.64954505,0.65081291,0.65202032,0.65325076,0.65445444,0.65562827,0.65676727,0.65786741,0.65893062,0.65996165,0.66106618,0.66205959,0.66298783,0.66386974,0.66475892,0.66561667,0.6664446,0.66724433,0.66801701
0.87944609,0.8502021,0.82345858,0.80030377,0.7807952,0.76427985,0.75014532,0.73806361,0.72800493,0.71963805,0.71276419,0.70701569,0.70225276,0.69829559,0.6951119,0.6924585,0.69028211,0.68845073,0.68692555,0.68565941,0.68461278,0.68370033,0.68306157,0.68248275,0.68207593,0.68176745,0.68154406,0.68139189,0.68130136,0.68127075,0.68130464,0.68136815,0.68145546,0.68156769,0.68171215,0.68188469,0.6820588,0.68223299,0.68243691,0.68265258,0.68289754
0.91982406,0.93216346,0.927582,0.91382905,0.89637617,0.8773064,0.8586348,0.84117438,0.82523092,0.81085689,0.79819719,0.78692376,0.77706468,0.76860315,0.76094835,0.75423308,0.74830663,0.74305033,0.73842713,0.73435195,0.73065055,0.72738789,0.72446548,0.72186268,0.71953,0.71743712,0.7155521,0.71384994,0.71230344,0.7109,0.70966335,0.70854556,0.70752591,0.70658672,0.70566585,0.70497478,0.70430653,0.70367201,0.70308909,0.70255532,0.70208532
0.78922679,0.85921231,0.90558954,0.93224513,0.94252162,0.94215567,0.93472883,0.92317637,0.9096542,0.89542084,0.8812598,0.86771516,0.85516672,0.84326708,0.83233769,0.82236371,0.81321898,0.8048638,0.79723639,0.79027561,0.78391834,0.7781136,0.77280881,0.76795846,0.76352137,0.75945735,0.75573089,0.75230966,0.749164,0.74626658,0.74359201,0.74111547,0.73881026,0.7367971,0.73484641,0.73308679,0.7313764,0.72978325,0.728299,0.72691195,0.72561287
0.59071343,0.67911682,0.76058335,0.82826427,0.87922145,0.91390631,0.93467122,0.9451989,0.94750983,0.94413894,0.9369667,0.9276581,0.91701241,0.90580059,0.89443064,0.88349197,0.87277449,0.86255986,0.85291431,0.84386548,0.83540003,0.82756002,0.82021312,0.8133772,0.80702353,0.80112132,0.79564026,0.79055173,0.78582902,0.78136764,0.77727971,0.77347096,0.76991662,0.76659282,0.76347033,0.76073954,0.75799788,0.75542416,0.75302031,0.75071986,0.74858953
0.44852966,0.52472095,0.60342425,0.67985937,0.74946106,0.80900982,0.85707818,0.89396236,0.92009545,0.93709102,0.9465751,0.94971736,0.94854087,0.94412956,0.93754692,0.92954064,0.92077371,0.91148207,0.90216634,0.89279718,0.88365555,0.87481867,0.86634442,0.85826669,0.85065873,0.84342227,0.83658868,0.83014287,0.82406177,0.8183622,0.81300769,0.807977,0.8031804,0.79872128,0.7945285,0.79063216,0.78686684,0.78332892,0.78000879,0.7768684,0.77386954
0.36763432,0.42476259,0.48978688,0.55860652,0.62679587,0.69133042,0.75015001,0.80179647,0.84563988,0.88082283,0.90794594,0.92750982,0.94023714,0.94775571,0.95096951,0.95073783,0.94784785,0.94303488,0.93690381,0.92990597,0.92233741,0.91438172,0.90631835,0.89828825,0.89039029,0.88269368,0.87524486,0.86807274,0.86119282,0.85468835,0.84841676,0.84243318,0.83671764,0.8312663,0.82615734,0.82121787,0.81669315,0.81235766,0.80819688,0.80423101,0.800456
0.30572282,0.34605851,0.39422697,0.44827453,0.5055859,0.56459885,0.62342135,0.68031059,0.73384428,0.78248715,0.82504691,0.86076535,0.88978823,0.91226774,0.92882891,0.94023667,0.94732447,0.9508587,0.95151304,0.9500103,0.94665176,0.94198571,0.93636928,0.93012213,0.92340994,0.91644076,0.90934467,0.90222532,0.89524285,0.88826692,0.88153253,0.87502824,0.86874467,0.86269748,0.85688356,0.85125936,0.84588336,0.84076739,0.8358148,0.83114949,0.82666655
0.30197114,0.32801671,0.36231032,0.40278199,0.44770206,0.49591836,0.54628253,0.5975988,0.64865805,0.69822689,0.74481191,0.78728803,0.82484206,0.8571354,0.88410569,0.90591499,0.92293895,0.93562665,0.94455046,0.95024896,0.95320429,0.95384713,0.95269725,0.95016327,0.94652537,0.94212486,0.93702476,0.93147728,0.92556962,0.91930407,0.91309174,0.90685131,0.90067485,0.89457935,0.88858853,0.88272466,0.87701195,0.87145144,0.86606508,0.86087001,0.85585909
0.29341449,0.30474486,0.32534032,0.35282939,0.38559294,0.42249382,0.46291211,0.50608806,0.55148522,0.59792442,0.64431585,0.68941443,0.73222344,0.771842,0.80763422,0.83931975,0.86652909,0.88957053,0.90856335,0.92362382,0.9352361,0.9437502,0.94955951,0.95298906,0.95445404,0.95400246,0.95252268,0.94977569,0.94628116,0.94213181,0.93747409,0.93243356,0.92711594,0.92162282,0.91604972,0.91044255,0.90482668,0.89924251,0.89372923,0.88834796,0.88303571
0.32918751,0.32189802,0.32813869,0.34307381,0.36435553,0.39034531,0.4205987,0.45450552,0.49157841,0.53098961,0.5720326,0.61360807,0.65497827,0.69522041,0.73353939,0.76923501,0.80198877,0.83150089,0.85757205,0.88014839,0.89927851,0.91508614,0.92787031,0.93773889,0.94531263,0.95060727,0.95395944,0.95565292,0.95598298,0.95511516,0.95326074,0.95059451,0.94726844,0.94341672,0.93915787,0.93459273,0.92980345,0.92485535,0.91980114,0.91468599,0.90955618
0.40721488,0.37486124,0.36334549,0.36486692,0.37498469,0.3912587,0.4125695,0.43819202,0.46751405,0.4998833,0.53459318,0.57084456,0.60789262,0.64502256,0.68153714,0.71687681,0.75047208,0.78186226,0.81070852,0.83654587,0.85990456,0.88047831,0.89818104,0.91298834,0.92507411,0.93480898,0.94244714,0.94814599,0.95210497,0.95453808,0.95564767,0.9556218,0.95471713,0.95298299,0.95050463,0.94745437,0.94397564,0.94015921,0.93606969,0.9317165,0.92726616
0.52353103,0.44866751,0.4094022,0.39185921,0.38770435,0.3926316,0.40426804,0.42126595,0.44264458,0.46776598,0.49571118,0.52589264,0.55772033,0.59064921,0.62408612,0.65750142,0.69033563,0.72218461,0.75259081,0.78122748,0.80780182,0.83216941,0.85415752,0.87383319,0.89106571,0.90592877,0.91852466,0.9290029,0.93751238,0.94421723,0.94928736,0.95289267,0.95519901,0.95636631,0.95654555,0.9558749,0.95447776,0.95246219,0.94992519,0.94695577,0.9436342
0.6952988,0.56743534,0.4901252,0.44747128,0.42554304,0.41635509,0.41589111,0.42236163,0.43444464,0.4514642,0.47231075,0.49624186,0.52264922,0.55086916,0.58031109,0.61055134,0.64114823,0.67155851,0.701402,0.7303362,0.75805709,0.78429095,0.80875189,0.83118626,0.85167246,0.87029897,0.88681935,0.90128743,0.91376652,0.92435253,0.93317036,0.94034276,0.94599935,0.95026609,0.95328523,0.95521924,0.95621599,0.95640014,0.95589553,0.95465684,0.95286414
0.87525279,0.73339527,0.6124114,0.53330155,0.4843896,0.45514812,0.4394399,0.43387529,0.43589138,0.44389515,0.45690036,0.47380506,0.49384712,0.51630568,0.54067789,0.56650913,0.59338598,0.62087888,0.64870801,0.67633819,0.70368171,0.73038188,0.75602639,0.78051174,0.80359803,0.82511082,0.84492059,0.86295163,0.87938909,0.89384991,0.90661672,0.91771317,0.92716388,0.93516522,0.94172349,0.94697891,0.95104808,0.95404236,0.95606924,0.95723101,0.9576236
0.90625417,0.89287569,0.77031749,0.65267761,0.5685644,0.51256449,0.47688539,0.4558649,0.4457432,0.44384829,0.44842511,0.45793985,0.47138657,0.48796573,0.50710558,0.52828413,0.55106064,0.57512974,0.60008758,0.62564587,0.65150351,0.67740749,0.70299689,0.72798809,0.75218955,0.77538445,0.79739144,0.81806397,0.83718924,0.85484922,0.87106166,0.88553131,0.89856429,0.91003058,0.92002421,0.92863545,0.93587055,0.94187025,0.946766,0.95063222,0.95353181
0.75519902,0.9103525,0.90042255,0.79980101,0.69512783,0.61316983,0.55444111,0.51464183,0.48953072,0.47571756,0.47049743,0.4717699,0.47822215,0.4887503,0.50247248,0.51875366,0.53710868,0.55712256,0.57844345,0.60077107,0.62381571,0.64729463,0.67094261,0.6945472,0.71788898,0.74061609,0.76261292,0.78370443,0.80371429,0.82272542,0.84017796,0.85657116,0.87157324,0.88519709,0.89745902,0.90838873,0.91802787,0.92642859,0.93365526,0.93968476,0.94473926
0.56838493,0.77757171,0.91863892,0.92120769,0.83564455,0.73451083,0.65007738,0.58771218,0.5444883,0.51611504,0.49892036,0.49021776,0.48795275,0.49082362,0.49775453,0.5079763,0.5209055,0.53607477,0.5530914,0.57161811,0.59135199,0.61201101,0.63333073,0.65506145,0.67696831,0.69883259,0.72045103,0.74163847,0.76218921,0.7819571,0.80102464,0.81881625,0.83568031,0.85138649,0.86594127,0.87931029,0.8914864,0.90247915,0.9123128,0.92102296,0.92865372
0.45719425,0.62662938,0.81003669,0.92399602,0.92412195,0.85095629,0.76026138,0.68077464,0.61997811,0.5762315,0.54620165,0.52694495,0.5158489,0.51112322,0.51149104,0.51591463,0.52368039,0.53422162,0.54699448,0.5616332,0.57788229,0.59540887,0.61394523,0.63324302,0.65306952,0.67320574,0.69344579,0.71359449,0.73344822,0.75296677,0.7719383,0.79012105,0.80755407,0.82407311,0.83965764,0.85424772,0.86780555,0.88030988,0.89174151,0.90211831,0.91146669
0.37301889,0.49340003,0.6570081,0.82421846,0.92689587,0.93088616,0.8685203,0.78522361,0.70868219,0.64764195,0.60205147,0.56958145,0.54766326,0.5338546,0.52640271,0.52408571,0.52599039,0.53123022,0.53929849,0.54974334,0.56217002,0.57625165,0.59170355,0.60826871,0.62571149,0.64381344,0.66233,0.68114603,0.70003175,0.71882227,0.73751536,0.75582779,0.77353627,0.79067177,0.80712356,0.82280816,0.83766113,0.85163333,0.86468192,0.8767908,0.8879591
